Product_Name,Price,Ratings,Product_Link
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i5-1035G7 CPU, 8GB RAM, 256GB M.2 NVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020) (14Z90N-U.ARW5U1)","$1,046.99",4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0425863UJOT8SGM2H1O&url=%2F14Z90N-U-ARW5U1%2Fdp%2FB082XQWNPY%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-65-spons%26psc%3D1&qualifier=1594146125&id=4583356517891442&widgetName=sp_atf_next
"BMAX 13.3"" 2 in 1 FHD Touchscreen Laptop Computer, Intel Quad-Core Celeron N4120, 8GB DDR4, 256GB M.2 SSD, 2 Type-C Ports, LED Backlit Keyboard, AC WiFi + BT 5.0, Windows 10, All-Metal Body",$384.00,3.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A073164717S895HFDZV0R&url=%2FConvertible-Touchscreen-Backlit-Keyboard-All-Metal%2Fdp%2FB07XMDTNYQ%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-66-spons%26psc%3D1&qualifier=1594146125&id=4583356517891442&widgetName=sp_atf_next
"Dell Latitude E7270 UltraBook 12.5"" Screen Business Laptop (Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi) Win 10 Pro (Renewed)",$299.00,2.9 out of 5 stars,https://www.amazon.com/Dell-Latitude-E7270-UltraBook-Business/dp/B07VPRLH3B/ref=sr_1_67?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-67
"Dell Inspiron 15.6"" Touchscreen HD I3558-5501BLK Laptop (Model), Intel Core i5-5200U Processor, 8GB Memory, 1TB HDD, HDMI, Bluetooth, DVD-RW, WiFi, HD Webcam, Windows 10",$0,3.6 out of 5 stars,https://www.amazon.com/Inspiron-Touchscreen-I3558-5501BLK-Processor-Bluetooth/dp/B01MRKWB5K/ref=sr_1_68?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-68
"2020 Premium Dell G3 15.6 Inch FHD Display Gaming Laptop (Intel Core i5 2.3GHz up to 4.0 GHz, 8GB DDR4 RAM, 128GB SSD + 1TB HDD, Nvidia GTX 1050Ti 4GB, Backlit Keyboard, Bluetooth, WiFi, Windows 10)",$0,4.2 out of 5 stars,https://www.amazon.com/Premium-Dell-Display-Keyboard-Bluetooth/dp/B07FZ293P2/ref=sr_1_69?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-69
"2019 Dell Inspiron 3593 Laptop 15.6"", 10th Generation Intel Core i7-1065G7 Processor, 1TB HDD 16GB DDR4 RAM, HDMI, WiFi, Bluetooth, Windows 10, Black",$845.00,4.5 out of 5 stars,https://www.amazon.com/Port%C3%A1til-procesador-i7-1065G7-generaci%C3%B3n-Bluetooth/dp/B07YWLS346/ref=sr_1_70?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-70
"Dell Latitude 5420 Rugged Laptop, 14 inches FHD (1920 x 1080) Touchscreen, Intel Core 8th Gen i5-8350U, 16GB (2x8GB) SDRAM RAM, 256GB SSD, Windows 10 Pro (Renewed)",$0,5.0 out of 5 stars,https://www.amazon.com/Dell-Latitude-5420-reacondicionado-certificado/dp/B07WD5N19M/ref=sr_1_71?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-71
"Dell Inspiron 13 7000, 13.3'' Full HD IPS Touchscreen 2 in 1 Laptop, Intel Quad-Core i5-8265U, 8GB DDR4, 256GB PCIe SSD, Backlit Keyboard MaxxAudio Fingerprint Reader WiFi 720p HD Webcam USB-C Win 10",$699.00,2.5 out of 5 stars,https://www.amazon.com/Dell-Inspiron-7000-Touchscreen-Fingerprint/dp/B07W5Z4GT4/ref=sr_1_72?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-72
"Latest_Dell Inspiron 2-in-1 5000 14.0"" HD LED-Backlit Touchscreen High Performance Laptop, Intel Core i3-8145U Processor,8GB DDR4 RAM,256GB Solid State Drive, Wifi+Bluetooth, HDMI, USB 3.1, Windows 10",$550.00,4.1 out of 5 stars,https://www.amazon.com/Latest_Dell-LED-Backlit-Touchscreen-Performance-Processor/dp/B07NJJ9749/ref=sr_1_73?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-73
"Dell Inspiron 5485 Series 14"" FHD IPS LED-Backlit Touchscreen 2-in-1 Laptop, AMD Ryzen 7 3700U up to 4.0GHz, 8GB DDR4, 512GB PCIe NVMe SSD, 802.11ac, Bluetooth 4.2, USB 3.1 Type C, HDMI, Windows 10",$649.00,-1,https://www.amazon.com/Dell-5485-LED-Backlit-Touchscreen-Bluetooth/dp/B085LDMPJD/ref=sr_1_74?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-74
"LG Gram Laptop - 17"" IPS WQXGA (2560 x 1600) Intel 10th Gen Core i7 1065G7 CPU, 16GB RAM, 1TB M.2 NVMe SSD (512GB x2), 17 Hour Battery, Thunderbolt 3 - 17Z90N (2020)","$1,696.99",4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03949633GFDGYKWOFRV9&url=%2FLG-Gram-Laptop-Battery-Thunderbolt%2Fdp%2FB082XQR86P%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-75-spons%26psc%3D1&qualifier=1594146125&id=4583356517891442&widgetName=sp_mtf
"LG Gram Laptop - 15.6"" Full HD IPS , Intel 10th Gen Core i5-1035G7 CPU, 8GB RAM, 256GB M.2 MVMe SSD, 18.5 Hours Battery, Thunderbolt 3 - 15Z90N (2020)","$1,153.12",4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A060924817R9E4RYIJKXQ&url=%2FLG-Gram-Laptop-i5-1035G7-Thunderbolt%2Fdp%2FB082XQP1G4%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-76-spons%26psc%3D1&qualifier=1594146125&id=4583356517891442&widgetName=sp_mtf
"Dell Gaming Laptop G3579-5941BLK-PUS G3 15 3579 - 15.6"" Full HD IPS Anti-Glare Display - 8th Gen Intel i5 Processor - 8GB DDR4 - 128GB SSD+1TB HDD - NVIDIA GeForce GTX 1050 4GB, Windows 10 64bit",$0,3.9 out of 5 stars,https://www.amazon.com/Dell-Gaming-Laptop-G3579-5941BLK-PUS-3579/dp/B07BRHXCZL/ref=sr_1_77?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-77
"Dell Inspiron 13 2-in-1 7391-13.3"" 4K Touch - 10th gen i7-10510U - 16GB - 512GB SSD","$1,189.00",3.0 out of 5 stars,https://www.amazon.com/Dell-Inspiron-7391-13-3-Touch-i7-10510U/dp/B081213YMC/ref=sr_1_78?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-78
"Dell Inspiron 3583 (i3583-3756BLK) Laptop, 15.6"" HD Touch Screen, Intel Core i3-8145U Upto 3.90GHz, 8GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S",$479.00,4.7 out of 5 stars,https://www.amazon.com/Dell-Inspiron-3583-i3583-3756BLK-Bluetooth/dp/B081QN4PH7/ref=sr_1_79?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-79
"2020 Premium Flagship Dell G7 15.6 Inch FHD IPS Gaming Laptop (Intel Core i7-8750H 2.2 GHz up to 4.1 GHz, 32GB DDR4 RAM, 512GB SSD + 1TB HDD, WiFi, 6GB Nvidia GeForce GTX 1060 Max-Q, Windows 10)","$1,250.00",-1,https://www.amazon.com/Premium-Flagship-Dell-i7-8750H-GeForce/dp/B07FLSV653/ref=sr_1_80?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-80
"Dell Latitude 5491 1920 x 1080 LCD Laptop with Intel Core i7-8850H 2.6 GHz Hexa-Core, 16GB RAM, 512GB SSD, 14"" (2K7MW)",$0,5.0 out of 5 stars,https://www.amazon.com/Dell-Latitude-i7-8850H-Hexa-Core-2K7MW/dp/B07FPFQZ2M/ref=sr_1_81?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-81
"Dell Premium Inspiron 5575 15.6-inch Touchscreen FHD (1920 x 1080) Display Laptop PC, AMD Quad-Core Ryzen 5 2500U up to 3.6 GHz, HDMI, MaxxAudio Pro, Bluetooth, Backlit Keyboard, Windows 10",$604.99,3.2 out of 5 stars,https://www.amazon.com/Dell-Inspiron-5575-Touchscreen-FHD/dp/B07TXJR72G/ref=sr_1_82?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-82
"2019 Dell Inspiron 15 15.6"" Touchscreen Premium Laptop Computer, Intel Core i3-7130U 2.7GHz, 8GB DDR4 RAM, 128GB SSD, Intel HD Graphics 620, WiFi, Bluetooth, USB 3.0, HDMI, Windows 10 Home",$0,4.4 out of 5 stars,https://www.amazon.com/Dell-Inspiron-15-Touchscreen-Bluetooth/dp/B07PMN85SH/ref=sr_1_83?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-83
"Dell Latitude 7390 YCC64 Laptop (Windows 10 Pro, Intel i7-8650U, 13.3"" LCD Screen, Storage: 512 GB, RAM: 16 GB) Black",$0,5.0 out of 5 stars,https://www.amazon.com/Dell-Latitude-YCC64-Windows-i7-8650U/dp/B07B312369/ref=sr_1_84?dchild=1&keywords=dell+laptop&qid=1594146125&sr=8-84
"LG Gram Laptop - 14"" Full HD IPS Display, Intel 10th Gen Core i7-1065G7 CPU, 16GB RAM, 512GB M.2 MVMe SSD, Thunderbolt 3, 18.5 Hour Battery Life - 14Z90N (2020)","$1,299.00",4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0148824MP5IU3W5ST0O&url=%2FLG-Gram-Laptop-i7-1065G7-Thunderbolt%2Fdp%2FB084QDV1YW%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-85-spons%26psc%3D1&qualifier=1594146125&id=4583356517891442&widgetName=sp_btf
Dell UltraSharp 27-inch USB-C Monitor (2719DC),$430.99,4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A03969853386SYZCOUJH2&url=%2FDell-Ultrasharp-U2719DC-Performance-Compatible%2Fdp%2FB07JQTNCGB%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1594146125%26sr%3D8-86-spons%26psc%3D1&qualifier=1594146125&id=4583356517891442&widgetName=sp_btf
